"customer_key","year_birth","age_in_2014","generation","education","marital_status","living_situation","income","kidhome","teenhome","dt_customer","is_parent","household_size","age_group"
"101087","1968","46","Gen X","PhD","Married","Partner","36778","1","1","2012-05-08 00:00:00","true","4","40s"
"101088","1962","52","Baby Boomer","PhD","Divorced","Alone","85696","0","0","2013-03-05 00:00:00","false","1","50s"
"101089","1961","53","Baby Boomer","Graduate","Married","Partner","49678","0","1","2013-02-02 00:00:00","true","3","50s"
"101090","1989","25","Millennial","Graduate","Married","Partner","37155","1","0","2013-01-31 00:00:00","true","3","20s"
"101091","1978","36","Gen X","Undergraduate","Divorced","Alone","21282","1","0","2014-11-05 00:00:00","true","2","30s"
"101092","1962","52","Baby Boomer","PhD","Single","Alone","33419","0","1","2013-08-17 00:00:00","true","2","50s"
"101093","1945","69","","Graduate","Widow","Alone","63285","0","0","2013-05-11 00:00:00","false","1","60s"
"101094","1974","40","Gen X","Master","Together","Partner","21255","1","0","2014-01-21 00:00:00","true","3","40s"
"101095","1981","33","Millennial","Graduate","Together","Partner","42162","1","0","2013-11-19 00:00:00","true","3","30s"
"101096","1956","58","Baby Boomer","Graduate","Together","Partner","54450","1","1","2012-09-14 00:00:00","true","4","50s"
"101097","1954","60","Baby Boomer","PhD","Married","Partner","57744","0","1","2013-12-11 00:00:00","true","3","60s"
"101098","1986","28","Millennial","Graduate","Single","Alone","26576","1","0","2012-10-13 00:00:00","true","2","20s"
"101099","1943","71","Silent Generation","PhD","Widow","Alone","57513","0","0","2013-06-07 00:00:00","false","1","70+"
"101100","1964","50","","Graduate","Together","Partner","68142","0","1","2012-08-29 00:00:00","true","3","50s"
"101101","1979","35","Gen X","Graduate","Married","Partner","7500","0","1","2012-08-29 00:00:00","true","3","30s"
"101102","1974","40","Gen X","Graduate","Together","Partner","83145","0","0","2012-09-22 00:00:00","false","2","40s"
"101103","1960","54","Baby Boomer","Master","Married","Partner","54197","0","1","2014-03-04 00:00:00","true","3","50s"
"101104","1963","51","Baby Boomer","PhD","Single","Alone","23091","1","1","2014-05-28 00:00:00","true","3","50s"
"101105","1976","38","Gen X","Graduate","Married","Partner","46049","1","1","2013-07-21 00:00:00","true","4","30s"
"101106","1974","40","Gen X","Graduate","Together","Partner","56715","0","0","2012-05-12 00:00:00","false","2","40s"
"101107","1961","53","Baby Boomer","Graduate","Married","Partner","79410","0","0","2014-05-29 00:00:00","false","2","50s"
"101108","1951","63","Baby Boomer","Graduate","Married","Partner","57304","0","1","2013-11-03 00:00:00","true","3","60s"
"101109","1965","49","Gen X","Graduate","Married","Partner","44375","0","1","2014-03-23 00:00:00","true","3","40s"
"101110","1965","49","Gen X","Graduate","Married","Partner","59594","0","1","2012-10-20 00:00:00","true","3","40s"
"101111","1994","20","Millennial","Graduate","Together","Partner","80685","0","0","2012-08-22 00:00:00","false","2","20s"
"101112","1974","40","Gen X","PhD","Married","Partner","40344","0","1","2013-10-13 00:00:00","true","3","40s"
"101113","1972","42","Gen X","Graduate","Married","Partner","62710","0","1","2013-05-23 00:00:00","true","3","40s"
"101114","1968","46","Gen X","Undergraduate","Married","Partner","48985","0","1","2013-05-07 00:00:00","true","3","40s"
"101115","1968","46","Gen X","Graduate","Together","Partner","35322","1","2","2012-08-22 00:00:00","true","5","40s"
"101116","1948","66","Baby Boomer","Graduate","Married","Partner","77142","0","0","2013-05-29 00:00:00","false","2","60s"
"101117","1969","45","Gen X","Graduate","Single","Alone","81657","0","0","2014-01-22 00:00:00","false","1","40s"
"101118","1996","18","","High School","Married","Partner","14421","0","0","2014-02-17 00:00:00","false","2","70+"
"101119","1990","24","Millennial","PhD","Married","Partner","74214","0","0","2012-08-26 00:00:00","false","2","20s"
"101120","1957","57","Baby Boomer","Master","Married","Partner","66726","1","1","2014-12-01 00:00:00","true","4","50s"
"101121","1979","35","Gen X","High School","Together","Partner","23724","1","0","2013-08-01 00:00:00","true","3","30s"
"101122","1960","54","Baby Boomer","Master","Married","Partner","47353","0","1","2013-11-13 00:00:00","true","3","50s"
"101123","1952","62","Baby Boomer","Master","Married","Partner","33444","1","1","2012-03-11 00:00:00","true","4","60s"
"101124","1981","33","Millennial","Graduate","Married","Partner","54386","0","1","2013-05-17 00:00:00","true","3","30s"
"101125","1981","33","Millennial","Graduate","Divorced","Alone","28510","1","1","2013-04-13 00:00:00","true","3","30s"
"101126","1991","23","Millennial","Master","Single","Alone","90638","0","0","2014-02-13 00:00:00","false","1","20s"
"101127","1950","64","Baby Boomer","Graduate","Together","Partner","48070","0","1","2013-01-13 00:00:00","true","3","60s"
"101128","1957","57","Baby Boomer","Graduate","Married","Partner","43140","0","1","2013-05-01 00:00:00","true","3","50s"
"101129","1961","53","Baby Boomer","PhD","Divorced","Alone","54959","0","1","2013-01-19 00:00:00","true","2","50s"
"101130","1958","56","Baby Boomer","High School","Single","Alone","15056","1","1","2013-03-05 00:00:00","true","3","50s"
"101131","1971","43","Gen X","Graduate","Single","Alone","26954","1","0","2014-08-05 00:00:00","true","2","40s"
"101132","1985","29","Millennial","Graduate","Single","Alone","22327","1","0","2013-02-08 00:00:00","true","2","20s"
"101133","1965","49","Gen X","Graduate","Married","Partner","44393","1","1","2013-08-22 00:00:00","true","4","40s"
"101134","1952","62","Baby Boomer","PhD","Single","Alone","62000","0","1","2013-08-25 00:00:00","true","2","60s"
"101135","1962","52","Baby Boomer","PhD","Together","Partner","31497","0","1","2012-06-12 00:00:00","true","3","50s"
"101136","1974","40","Gen X","Undergraduate","Married","Partner","45894","0","2","2014-02-27 00:00:00","true","4","40s"
"101137","1970","44","Gen X","Master","Divorced","Alone","78579","0","0","2012-12-22 00:00:00","false","1","40s"
"101138","1969","45","Gen X","Master","Widow","Alone","67369","0","1","2012-11-17 00:00:00","true","2","40s"
"101139","1960","54","Baby Boomer","Graduate","Divorced","Alone","58401","0","1","2014-04-20 00:00:00","true","2","50s"
"101140","1952","62","Baby Boomer","Graduate","Single","Alone","62307","0","1","2014-02-17 00:00:00","true","2","60s"
"101141","1969","45","Gen X","Master","Married","Partner","43641","1","1","2013-04-22 00:00:00","true","4","40s"
"101142","1969","45","Gen X","Master","Married","Partner","70091","1","0","2013-03-31 00:00:00","true","3","40s"
"101143","1972","42","Gen X","PhD","Married","Partner","78075","0","0","2014-05-04 00:00:00","false","2","40s"
"101144","1961","53","Baby Boomer","Undergraduate","Widow","Alone","59184","0","1","2012-09-09 00:00:00","true","2","50s"
"101145","1977","37","Gen X","Graduate","Married","Partner","54809","1","1","2013-11-09 00:00:00","true","4","30s"
"101146","1959","55","Baby Boomer","Graduate","Married","Partner","58113","0","1","2013-01-25 00:00:00","true","3","50s"
"101147","1958","56","Baby Boomer","Master","Married","Partner","51412","0","1","2013-12-31 00:00:00","true","3","50s"
"101148","1957","57","Baby Boomer","Master","Together","Partner","66636","0","0","2013-08-17 00:00:00","false","2","50s"
"101149","1956","58","Baby Boomer","Master","Married","Partner","50965","0","1","2013-02-20 00:00:00","true","3","50s"
"101150","1990","24","Millennial","Graduate","Married","Partner","18351","0","0","2013-10-29 00:00:00","false","2","20s"
"101151","1957","57","Baby Boomer","PhD","Together","Partner","40451","0","2","2014-02-16 00:00:00","true","4","50s"
"101152","1965","49","Gen X","Graduate","Together","Partner","36317","0","1","2013-05-22 00:00:00","true","3","40s"
"101153","1957","57","Baby Boomer","Graduate","Together","Partner","42213","0","1","2013-12-10 00:00:00","true","3","50s"
"101154","1955","59","Baby Boomer","Graduate","Together","Partner","65748","0","1","2013-04-15 00:00:00","true","3","50s"
"101155","1972","42","Gen X","Graduate","Together","Partner","77044","0","1","2013-10-27 00:00:00","true","3","40s"
"101156","1969","45","Gen X","Graduate","Together","Partner","74918","0","0","2013-12-03 00:00:00","false","2","40s"
"101157","1972","42","Gen X","Graduate","Married","Partner","56721","1","1","2012-10-31 00:00:00","true","4","40s"
"101158","1975","39","Gen X","Graduate","Single","Alone","42160","1","1","2013-06-28 00:00:00","true","3","30s"
"101159","1965","49","Gen X","Graduate","Single","Alone","61559","0","1","2013-07-17 00:00:00","true","2","40s"
"101160","1963","51","Baby Boomer","PhD","Together","Partner","33629","1","1","2012-08-08 00:00:00","true","4","50s"
"101161","1963","51","Baby Boomer","Graduate","Single","Alone","34377","0","1","2013-01-19 00:00:00","true","2","50s"
"101162","1986","28","Millennial","High School","Single","Alone","8940","1","0","2012-08-22 00:00:00","true","2","20s"
"101163","1973","41","Gen X","Graduate","Married","Partner","26228","1","0","2013-09-22 00:00:00","true","3","40s"
"101164","1957","57","Baby Boomer","Undergraduate","Divorced","Alone","77297","0","0","2013-01-26 00:00:00","false","1","50s"
"101165","1981","33","Millennial","Graduate","Married","Partner","40211","1","1","2013-07-30 00:00:00","true","4","30s"
"101166","1958","56","Baby Boomer","PhD","Widow","Alone","33438","1","1","2013-09-22 00:00:00","true","3","50s"
"101167","1959","55","Baby Boomer","PhD","Married","Partner","75032","0","1","2013-04-28 00:00:00","true","3","50s"
"101168","1955","59","Baby Boomer","PhD","Single","Alone","61284","0","0","2013-12-10 00:00:00","false","1","50s"
"101169","1986","28","Millennial","Graduate","Married","Partner","22518","1","0","2012-10-22 00:00:00","true","3","20s"
"101170","1975","39","Gen X","Master","Married","Partner","54730","0","1","2013-08-15 00:00:00","true","3","30s"
"101171","1955","59","Baby Boomer","Master","Married","Partner","38452","1","1","2014-03-30 00:00:00","true","4","50s"
"101172","1971","43","Gen X","Graduate","Divorced","Alone","44421","1","1","2013-02-15 00:00:00","true","3","40s"
"101173","1986","28","Millennial","PhD","Together","Partner","38197","1","0","2013-06-29 00:00:00","true","3","20s"
"101174","1978","36","Gen X","Graduate","Divorced","Alone","41986","0","1","2014-09-02 00:00:00","true","2","30s"
"101175","1983","31","Millennial","Graduate","Together","Partner","28427","1","0","2013-03-21 00:00:00","true","3","30s"
"101176","1976","38","Gen X","PhD","Together","Partner","37395","1","0","2014-02-05 00:00:00","true","3","30s"
"101177","1971","43","Gen X","Graduate","Married","Partner","64722","1","0","2014-05-26 00:00:00","true","3","40s"
"101178","1956","58","Baby Boomer","Master","Together","Partner","55249","0","1","2014-04-17 00:00:00","true","3","50s"
"101179","1972","42","Gen X","Graduate","Together","Partner","84906","0","0","2013-04-10 00:00:00","false","2","40s"
"101180","1952","62","Baby Boomer","Graduate","Single","Alone","44213","1","1","2013-11-29 00:00:00","true","3","60s"
"101181","1984","30","Millennial","High School","Single","Alone","25707","1","0","2014-01-18 00:00:00","true","2","30s"
"101182","1967","47","Gen X","PhD","Married","Partner","59062","2","1","2013-03-10 00:00:00","true","5","40s"
"101183","1962","52","Baby Boomer","Graduate","Single","Alone","76624","0","1","2014-05-24 00:00:00","true","2","50s"
"101184","1947","67","Baby Boomer","Master","Together","Partner","66000","0","0","2014-04-20 00:00:00","false","2","60s"
"101185","1978","36","Gen X","PhD","Together","Partner","27683","1","0","2012-04-08 00:00:00","true","3","30s"
"101186","1971","43","Gen X","Graduate","Divorced","Alone","1730","0","0","2014-05-18 00:00:00","false","1","40s"
"101187","1992","22","Millennial","High School","Single","Alone","7500","1","0","2012-03-12 00:00:00","true","2","20s"
"101188","1968","46","Gen X","Graduate","Together","Partner","40521","1","1","2013-05-04 00:00:00","true","4","40s"
"101189","1973","41","Gen X","PhD","Together","Partner","20427","1","0","2014-03-24 00:00:00","true","3","40s"
"101190","1975","39","Gen X","Graduate","Married","Partner","65106","0","1","2014-05-24 00:00:00","true","3","30s"
"101191","1965","49","Gen X","PhD","Married","Partner","69969","0","0","2013-08-27 00:00:00","false","2","40s"
"101192","1952","62","Baby Boomer","Graduate","Married","Partner","67433","0","2","2013-07-16 00:00:00","true","4","60s"
"101193","1967","47","Gen X","PhD","Married","Partner","77766","0","1","2013-02-22 00:00:00","true","3","40s"
"101194","1972","42","Gen X","Graduate","Married","Partner","74716","0","1","2013-12-09 00:00:00","true","3","40s"
"101195","1970","44","Gen X","PhD","Married","Partner","55158","1","1","2012-07-30 00:00:00","true","4","40s"
"101196","1955","59","Baby Boomer","Undergraduate","Married","Partner","62972","0","1","2012-03-08 00:00:00","true","3","50s"
"101197","1975","39","Gen X","Graduate","Married","Partner","74190","0","1","2014-12-05 00:00:00","true","3","30s"
"101198","1976","38","Gen X","Graduate","Married","Partner","39356","1","1","2014-03-19 00:00:00","true","4","30s"
"101199","1969","45","Gen X","Graduate","Together","Partner","76653","0","0","2013-08-16 00:00:00","false","2","40s"
"101200","1983","31","Millennial","PhD","Divorced","Alone","90687","0","0","2013-05-22 00:00:00","false","1","30s"
"101201","1982","32","Millennial","Master","Together","Partner","73450","0","0","2013-05-12 00:00:00","false","2","30s"
"101202","1960","54","Baby Boomer","Graduate","Married","Partner","31454","1","1","2013-06-07 00:00:00","true","4","50s"
"101203","1952","62","Baby Boomer","Graduate","Single","Alone","47139","1","1","2014-06-03 00:00:00","true","3","60s"
"101204","1963","51","Baby Boomer","PhD","Married","Partner","53378","1","1","2012-09-24 00:00:00","true","4","50s"
"101205","1970","44","Gen X","Graduate","Together","Partner","19656","1","0","2013-08-02 00:00:00","true","3","40s"
"101206","1948","66","Baby Boomer","PhD","Married","Partner","45579","0","1","2013-08-20 00:00:00","true","3","60s"
"101207","1958","56","Baby Boomer","Undergraduate","Single","Alone","85485","0","0","2014-06-21 00:00:00","false","1","50s"
"101208","1944","70","Silent Generation","Graduate","Married","Partner","55956","0","0","2014-07-04 00:00:00","false","2","70+"
"101209","1963","51","Baby Boomer","Master","Single","Alone","64191","0","1","2013-01-22 00:00:00","true","2","50s"
"101210","1972","42","Gen X","Graduate","Single","Alone","38808","1","0","2012-08-26 00:00:00","true","2","40s"
"101211","1966","48","Gen X","Master","Married","Partner","57183","1","1","2013-03-19 00:00:00","true","4","40s"
"101212","1968","46","Gen X","Master","Divorced","Alone","23748","1","0","2012-11-21 00:00:00","true","2","40s"
"101213","1971","43","Gen X","Graduate","Married","Partner","66303","0","1","2013-02-26 00:00:00","true","3","40s"
"101214","1975","39","Gen X","Master","Married","Partner","37368","1","0","2013-12-16 00:00:00","true","3","30s"
"101215","1964","50","","Graduate","Married","Partner","40800","1","2","2013-01-01 00:00:00","true","5","50s"
"101216","1978","36","Gen X","Graduate","Divorced","Alone","71847","0","0","2012-09-21 00:00:00","false","1","30s"
"101217","1975","39","Gen X","Graduate","Married","Partner","46149","0","1","2013-11-29 00:00:00","true","3","30s"
"101218","1983","31","Millennial","Graduate","Together","Partner","78687","0","0","2012-09-08 00:00:00","false","2","30s"
"101219","1971","43","Gen X","Undergraduate","Divorced","Alone","49118","0","0","2012-08-18 00:00:00","false","1","40s"
"101220","1957","57","Baby Boomer","PhD","Married","Partner","37633","1","1","2012-09-20 00:00:00","true","4","50s"
"101221","1951","63","Baby Boomer","Master","Together","Partner","39767","0","0","2013-07-21 00:00:00","false","2","60s"
"101222","1951","63","Baby Boomer","High School","Married","Partner","26997","0","0","2012-05-11 00:00:00","false","2","60s"
"101223","1970","44","Gen X","Graduate","Divorced","Alone","33986","1","0","2013-03-14 00:00:00","true","2","40s"
"101224","1972","42","Gen X","PhD","Married","Partner","57091","0","1","2012-11-23 00:00:00","true","3","40s"
"101225","1969","45","Gen X","Undergraduate","Married","Partner","46831","1","1","2013-08-06 00:00:00","true","4","40s"
"101226","1972","42","Gen X","Master","Married","Partner","83151","0","0","2013-10-02 00:00:00","false","2","40s"
"101227","1971","43","Gen X","Graduate","Married","Partner","52531","0","0","2012-12-30 00:00:00","false","2","40s"
"101228","1956","58","Baby Boomer","Graduate","Married","Partner","15759","0","0","2013-05-09 00:00:00","false","2","50s"
"101229","1973","41","Gen X","Undergraduate","Married","Partner","43050","1","0","2014-03-18 00:00:00","true","3","40s"
"101230","1977","37","Gen X","PhD","Single","Alone","42997","1","1","2013-07-12 00:00:00","true","3","30s"
"101231","1963","51","Baby Boomer","PhD","Single","Alone","48918","1","1","2014-12-04 00:00:00","true","3","50s"
"101232","1954","60","Baby Boomer","Master","Together","Partner","60033","0","1","2014-03-29 00:00:00","true","3","60s"
"101233","1978","36","Gen X","PhD","Together","Partner","34043","1","0","2013-10-25 00:00:00","true","3","30s"
"101234","1966","48","Gen X","Graduate","Together","Partner","57811","0","1","2013-06-24 00:00:00","true","3","40s"
"101235","1946","68","Baby Boomer","Graduate","Married","Partner","78569","0","0","2014-02-19 00:00:00","false","2","60s"
"101236","1978","36","Gen X","Graduate","Single","Alone","7500","1","1","2012-12-27 00:00:00","true","3","30s"
"101237","1971","43","Gen X","Master","Together","Partner","157733","1","0","2013-04-06 00:00:00","true","3","40s"
"101238","1985","29","Millennial","Undergraduate","Married","Partner","23148","0","0","2014-02-18 00:00:00","false","2","20s"
"101239","1970","44","Gen X","Graduate","Divorced","Alone","44267","1","1","2013-02-25 00:00:00","true","3","40s"
"101240","1979","35","Gen X","Graduate","Married","Partner","71626","0","0","2012-01-11 00:00:00","false","2","30s"
"101241","1966","48","Gen X","Graduate","Together","Partner","60894","0","1","2013-06-28 00:00:00","true","3","40s"
"101242","1976","38","Gen X","Graduate","Together","Partner","50200","1","1","2013-03-04 00:00:00","true","4","30s"
"101243","1965","49","Gen X","PhD","Married","Partner","81051","0","0","2014-05-23 00:00:00","false","2","40s"
"101244","1982","32","Millennial","Graduate","Married","Partner","65169","0","0","2014-01-14 00:00:00","false","2","30s"
"101245","1972","42","Gen X","Graduate","Together","Partner","59868","0","1","2013-07-22 00:00:00","true","3","40s"
"101246","1960","54","Baby Boomer","PhD","Married","Partner","65695","0","1","2014-01-31 00:00:00","true","3","50s"
"101247","1956","58","Baby Boomer","Master","Single","Alone","64857","0","0","2012-11-23 00:00:00","false","1","50s"
"101248","1965","49","Gen X","Master","Together","Partner","45143","0","1","2013-08-26 00:00:00","true","3","40s"
"101249","1955","59","Baby Boomer","Undergraduate","Together","Partner","74805","0","1","2013-06-11 00:00:00","true","3","50s"
"101250","1989","25","Millennial","Undergraduate","Married","Partner","59060","1","0","2014-11-01 00:00:00","true","3","20s"
"101251","1962","52","Baby Boomer","PhD","Single","Alone","27238","1","1","2013-04-20 00:00:00","true","3","50s"
"101252","1965","49","Gen X","Graduate","Together","Partner","47009","0","1","2013-01-10 00:00:00","true","3","40s"
"101253","1973","41","Gen X","Undergraduate","Married","Partner","46094","1","1","2014-10-06 00:00:00","true","4","40s"
"101254","1984","30","Millennial","Graduate","Together","Partner","37235","1","0","2014-01-02 00:00:00","true","3","30s"
"101255","1960","54","Baby Boomer","Master","Married","Partner","81843","0","0","2013-04-22 00:00:00","false","2","50s"
"101256","1958","56","Baby Boomer","Master","Together","Partner","46692","0","1","2013-06-06 00:00:00","true","3","50s"
"101257","1968","46","Gen X","Graduate","Together","Partner","77382","0","1","2014-07-01 00:00:00","true","3","40s"
"101258","1977","37","Gen X","Graduate","Single","Alone","37774","2","0","2012-03-09 00:00:00","true","3","30s"
"101259","1974","40","Gen X","High School","Married","Partner","18393","1","0","2014-03-29 00:00:00","true","3","40s"
"101260","1962","52","Baby Boomer","Master","Married","Partner","72828","0","1","2013-02-14 00:00:00","true","3","50s"
"101261","1982","32","Millennial","Graduate","Married","Partner","24711","0","0","2014-04-18 00:00:00","false","2","30s"
"101262","1975","39","Gen X","PhD","Married","Partner","45503","1","0","2013-09-25 00:00:00","true","3","30s"
"101263","1982","32","Millennial","Master","Single","Alone","6560","0","0","2013-12-12 00:00:00","false","1","30s"
"101264","1945","69","","PhD","Together","Partner","71604","0","0","2013-11-17 00:00:00","false","2","60s"
"101265","1979","35","Gen X","Graduate","Married","Partner","27244","1","0","2014-07-03 00:00:00","true","3","30s"
"101266","1969","45","Gen X","Graduate","Married","Partner","48752","1","1","2012-12-12 00:00:00","true","4","40s"
"101267","1962","52","Baby Boomer","Graduate","Married","Partner","71434","0","1","2013-09-18 00:00:00","true","3","50s"
"101268","1948","66","Baby Boomer","Graduate","Single","Alone","90842","0","0","2013-07-29 00:00:00","false","1","60s"
"101269","1978","36","Gen X","Master","Married","Partner","88097","1","0","2012-08-18 00:00:00","true","3","30s"
"101270","1975","39","Gen X","Graduate","Married","Partner","51948","0","1","2013-09-17 00:00:00","true","3","30s"
"101271","1982","32","Millennial","Graduate","Together","Partner","71853","0","0","2013-08-05 00:00:00","false","2","30s"
"101272","1983","31","Millennial","Master","Married","Partner","35876","0","0","2014-04-20 00:00:00","false","2","30s"
"101273","1952","62","Baby Boomer","Graduate","Widow","Alone","40049","0","1","2013-10-16 00:00:00","true","2","60s"
"101274","1982","32","Millennial","Graduate","Single","Alone","39660","1","0","2012-08-08 00:00:00","true","2","30s"
"101275","1962","52","Baby Boomer","Graduate","Together","Partner","50127","0","1","2014-05-29 00:00:00","true","3","50s"
"101276","1977","37","Gen X","Master","Married","Partner","43263","0","1","2012-11-21 00:00:00","true","3","30s"
"101277","1990","24","Millennial","Graduate","Married","Partner","18929","0","0","2013-02-16 00:00:00","false","2","20s"
"101278","1982","32","Millennial","High School","Single","Alone","24367","1","0","2013-03-20 00:00:00","true","2","30s"
"101279","1959","55","Baby Boomer","Undergraduate","Married","Partner","26887","0","1","2013-10-02 00:00:00","true","3","50s"
"101280","1976","38","Gen X","Graduate","Together","Partner","62061","0","1","2013-08-31 00:00:00","true","3","30s"
"101281","1956","58","Baby Boomer","PhD","Together","Partner","76542","0","0","2013-03-30 00:00:00","false","2","50s"
"101282","1993","21","Millennial","Graduate","Single","Alone","70515","0","0","2013-10-21 00:00:00","false","1","20s"
"101283","1987","27","Millennial","Graduate","Together","Partner","18227","1","0","2012-08-11 00:00:00","true","3","20s"
"101284","1965","49","Gen X","Graduate","Married","Partner","69139","0","1","2014-01-27 00:00:00","true","3","40s"
"101285","1982","32","Millennial","Graduate","Married","Partner","69109","0","0","2012-09-11 00:00:00","false","2","30s"
"101286","1962","52","Baby Boomer","Graduate","Single","Alone","69627","0","1","2013-03-17 00:00:00","true","2","50s"
"101287","1978","36","Gen X","Graduate","Married","Partner","38136","1","0","2013-04-22 00:00:00","true","3","30s"
"101288","1946","68","Baby Boomer","PhD","Single","Alone","62159","0","0","2014-04-28 00:00:00","false","1","60s"
"101289","1963","51","Baby Boomer","Graduate","Single","Alone","80695","0","0","2013-12-29 00:00:00","false","1","50s"
"101290","1971","43","Gen X","Master","Single","Alone","33316","1","1","2013-04-10 00:00:00","true","3","40s"
"101291","1968","46","Gen X","Graduate","Together","Partner","58554","1","1","2012-09-26 00:00:00","true","4","40s"
"101292","1992","22","Millennial","High School","Married","Partner","17256","1","0","2013-11-23 00:00:00","true","3","20s"
"101293","1974","40","Gen X","Graduate","Divorced","Alone","53034","1","1","2013-05-30 00:00:00","true","3","40s"
"101294","1950","64","Baby Boomer","Undergraduate","Together","Partner","52203","0","0","2012-07-31 00:00:00","false","2","60s"
"101295","1977","37","Gen X","Undergraduate","Divorced","Alone","59601","0","1","2013-07-25 00:00:00","true","2","30s"
"101296","1958","56","Baby Boomer","Master","Single","Alone","75154","0","1","2012-04-09 00:00:00","true","2","50s"
"101297","1976","38","Gen X","Graduate","Single","Alone","47025","0","1","2013-07-11 00:00:00","true","2","30s"
"101298","1973","41","Gen X","Graduate","Married","Partner","37971","1","0","2013-11-25 00:00:00","true","3","40s"
"101299","1958","56","Baby Boomer","Graduate","Married","Partner","67267","0","1","2014-05-13 00:00:00","true","3","50s"
"101300","1975","39","Gen X","Graduate","Single","Alone","57338","0","1","2014-04-29 00:00:00","true","2","30s"
"101301","1960","54","Baby Boomer","Undergraduate","Together","Partner","50523","1","1","2013-12-25 00:00:00","true","4","50s"
"101302","1969","45","Gen X","PhD","Married","Partner","56242","0","1","2013-03-03 00:00:00","true","3","40s"
"101303","1960","54","Baby Boomer","Graduate","Single","Alone","48904","0","1","2012-02-12 00:00:00","true","2","50s"
"101304","1975","39","Gen X","Graduate","Single","Alone","56243","1","2","2013-12-30 00:00:00","true","4","30s"
"101305","1985","29","Millennial","Graduate","Married","Partner","21355","1","0","2013-08-20 00:00:00","true","3","20s"
"101306","1971","43","Gen X","Master","Together","Partner","57420","0","1","2013-06-25 00:00:00","true","3","40s"
"101307","1970","44","Gen X","Master","Together","Partner","51381","0","1","2013-01-04 00:00:00","true","3","40s"
"101308","1955","59","Baby Boomer","Master","Divorced","Alone","46390","0","1","2014-05-05 00:00:00","true","2","50s"
"101309","1956","58","Baby Boomer","Undergraduate","Together","Partner","54342","1","1","2013-03-07 00:00:00","true","4","50s"
"101310","1958","56","Baby Boomer","Graduate","Together","Partner","51381","1","1","2012-03-09 00:00:00","true","4","50s"
"101311","1964","50","","Undergraduate","Single","Alone","51381","1","1","2014-12-01 00:00:00","true","3","50s"
"101312","1973","41","Gen X","Graduate","Married","Partner","20895","1","0","2012-06-10 00:00:00","true","3","40s"
"101313","1948","66","Baby Boomer","Graduate","Married","Partner","92344","0","0","2014-01-15 00:00:00","false","2","60s"
"101314","1972","42","Gen X","PhD","Together","Partner","51381","1","0","2014-02-03 00:00:00","true","3","40s"
"101315","1980","34","","Graduate","Together","Partner","44964","1","1","2012-12-16 00:00:00","true","4","30s"
"101316","1972","42","Gen X","Master","Married","Partner","53761","1","1","2013-11-10 00:00:00","true","4","40s"
"101317","1973","41","Gen X","Graduate","Together","Partner","22682","1","0","2013-03-10 00:00:00","true","3","40s"
"101318","1972","42","Gen X","PhD","Together","Partner","38887","1","0","2014-02-03 00:00:00","true","3","40s"
"101319","1975","39","Gen X","Undergraduate","Single","Alone","41658","1","1","2012-09-11 00:00:00","true","3","30s"
"101320","1972","42","Gen X","PhD","Married","Partner","29791","1","0","2014-05-15 00:00:00","true","3","40s"
"101321","1956","58","Baby Boomer","Master","Married","Partner","63915","0","2","2013-07-30 00:00:00","true","4","50s"
"101322","1974","40","Gen X","Graduate","Divorced","Alone","39996","1","1","2014-05-22 00:00:00","true","3","40s"
"101323","1972","42","Gen X","Graduate","Divorced","Alone","26759","1","0","2014-07-02 00:00:00","true","2","40s"
"101324","1969","45","Gen X","PhD","Married","Partner","51039","1","1","2012-10-12 00:00:00","true","4","40s"
"101325","1961","53","Baby Boomer","Graduate","Married","Partner","60544","1","1","2012-08-25 00:00:00","true","4","50s"
"101326","1953","61","Baby Boomer","Graduate","Married","Partner","37716","0","1","2014-04-21 00:00:00","true","3","60s"
"101327","1957","57","Baby Boomer","Graduate","Single","Alone","36864","0","1","2012-08-13 00:00:00","true","2","50s"
"101328","1970","44","Gen X","Master","Married","Partner","44511","1","0","2012-12-10 00:00:00","true","3","40s"
"101329","1967","47","Gen X","PhD","Married","Partner","36947","1","1","2012-07-08 00:00:00","true","4","40s"
"101330","1953","61","Baby Boomer","Master","Married","Partner","67087","0","1","2013-12-17 00:00:00","true","3","60s"
"101331","1950","64","Baby Boomer","Graduate","Married","Partner","57045","0","1","2012-08-09 00:00:00","true","3","60s"
"101332","1953","61","Baby Boomer","PhD","Divorced","Alone","36957","1","1","2012-06-09 00:00:00","true","3","60s"
"101333","1977","37","Gen X","PhD","Married","Partner","69389","0","1","2012-09-28 00:00:00","true","3","30s"
"101334","1969","45","Gen X","Master","Married","Partner","43142","1","1","2014-02-18 00:00:00","true","4","40s"
"101335","1944","70","Silent Generation","Graduate","Married","Partner","80589","0","0","2014-01-22 00:00:00","false","2","70+"
"101336","1990","24","Millennial","Graduate","Single","Alone","34412","1","0","2013-02-13 00:00:00","true","2","20s"
"101337","1979","35","Gen X","Graduate","Single","Alone","57537","1","0","2013-10-06 00:00:00","true","2","30s"
"101338","1948","66","Baby Boomer","Graduate","Together","Partner","51315","0","0","2014-02-23 00:00:00","false","2","60s"
"101339","1972","42","Gen X","Graduate","Married","Partner","36026","2","1","2014-03-16 00:00:00","true","5","40s"
"101340","1973","41","Gen X","Graduate","Married","Partner","24639","1","1","2014-01-28 00:00:00","true","4","40s"
